,Landing,Date,Boat,Trip Type,Anglers,Albacore,Barracuda,Barracuda Released,Bat Ray Released,Black Croaker,Black Seabass Released,Blacksmith,Blue Perch,Bluefin Tuna,Bocaccio,Bocaccio Released,Bonito,Brown Rockfish,Cabezon,Cabezon Released,Calico Bass,Calico Bass Released,Copper Rockfish,Dorado,Halibut,Halibut Released,Jack Mackerel,Lingcod,Mackerel,Mackerel Released,Mako Shark,Mako Shark Released,Opaleye,Pacific Halibut Released,Petrale Sole,Rock Sole,Rockfish,Rockfish Released,Rubberlip Seaperch,Sand Bass,Sand Bass Released,Sanddab,Sargo,Sculpin,Sculpin Released,Sheephead,Sheephead Released,Skipjack Tuna,Spanish Jack,Spanish Mackerel,Thresher Shark,Triggerfish,Vermilion Rockfish,Vermilion Rockfish Released,White Croaker,White Seabass,White Seabass Released,Whitefish,Whitefish Released,Wolf Eel,Yellowfin Croaker,Yellowfin Tuna,Yellowtail
88,daveys-locker,2019-03-30,Freelance,1/2 Day Twilight,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,daveys-locker,2019-03-30,Freelance,3/4 Day,76,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,125,0,20,0,0,0,0,0,0,0,0,25,0,0,0,0,170,0,0,0,0,0
90,daveys-locker,2019-03-30,Thunderbird,Overnight,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0
91,daveys-locker,2019-03-30,Western Pride,1/2 Day AM,70,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,15,0,108,0,0,0,0,0,0,0,0,20,0,0,0,0,22,0,0,0,0,0
92,daveys-locker,2019-03-30,Western Pride,1/2 Day AM,70,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,15,0,108,0,0,0,0,0,0,0,0,20,0,0,0,0,22,0,0,0,0,0
93,daveys-locker,2019-03-31,Freelance,3/4 Day,80,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,60,0,0,0,0,80,0,0,0,0,0
94,daveys-locker,2019-03-31,Thunderbird,Overnight,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0
95,daveys-locker,2019-03-31,Western Pride,1/2 Day AM,75,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,205,0,62,0,0,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,0,0
96,daveys-locker,2019-04-01,Bongos,1/2 Day AM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,daveys-locker,2019-04-01,Freelance,3/4 Day,70,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,13,0,0,0,0,38,0,0,0,0,0
98,daveys-locker,2019-04-01,Thunderbird,Overnight,20,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
99,daveys-locker,2019-04-01,Western Pride,1/2 Day PM,26,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0
100,daveys-locker,2019-04-03,Freelance,3/4 Day,46,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,103,0,2,0,0,0,0,0,0,24,0,0,0,0,67,0,0,0,0,0
101,daveys-locker,2019-04-03,Thunderbird,Overnight,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
102,daveys-locker,2019-04-03,Western Pride,1/2 Day PM,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
103,daveys-locker,2019-04-04,Freelance,3/4 Day,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,75,0,156,0,0,0,0,0,0,0,0,28,0,0,0,0,80,0,0,0,0,0
104,daveys-locker,2019-04-04,Thunderbird,Overnight,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
105,daveys-locker,2019-04-04,Western Pride,1/2 Day PM,49,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,138,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0
106,daveys-locker,2019-04-05,Freelance,3/4 Day,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,45,0,0,0,0,70,0,0,0,0,0
107,daveys-locker,2019-04-05,Thunderbird,Overnight,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0
108,daveys-locker,2019-04-05,Western Pride,1/2 Day PM,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,28,0,81,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
109,daveys-locker,2019-04-07,Freelance,1/2 Day Twilight,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,daveys-locker,2019-04-07,Freelance,3/4 Day,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,50,0,0,0,0,75,0,0,0,0,0
111,daveys-locker,2019-04-07,Thunderbird,Overnight,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,85,0,0,0,0,189,0,0,0,0,0
112,daveys-locker,2019-04-07,Western Pride,1/2 Day AM,52,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,55,0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
113,daveys-locker,2019-04-08,Freelance,3/4 Day,45,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,41,0,0,0,0,250,0,0,0,0,0
114,daveys-locker,2019-04-08,Thunderbird,Overnight,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0
115,daveys-locker,2019-04-08,Western Pride,1/2 Day PM,19,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0
116,daveys-locker,2019-04-11,Freelance,3/4 Day,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,95,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
117,daveys-locker,2019-04-11,Thunderbird,Overnight,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1
118,daveys-locker,2019-04-11,Western Pride,1/2 Day PM,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0
119,daveys-locker,2019-04-12,Bongos,3/4 Day,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,daveys-locker,2019-04-12,Freelance,3/4 Day,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,90,0,45,0,0,0,0,0,0,0,0,30,0,0,0,0,220,0,0,0,0,0
121,daveys-locker,2019-04-12,Western Pride,1/2 Day PM,15,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
122,daveys-locker,2019-04-13,Bongos,3/4 Day,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,daveys-locker,2019-04-13,Freelance,3/4 Day,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,0,80,0,0,0,0,0
124,daveys-locker,2019-04-13,Thunderbird,Overnight,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,1
125,daveys-locker,2019-04-13,Western Pride,1/2 Day AM,62,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,20,0,62,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0
126,daveys-locker,2019-04-18,Freelance,3/4 Day,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,150,0,103,0,0,0,0,0,0,0,0,35,0,0,0,0,75,0,0,0,0,0
127,daveys-locker,2019-04-18,Thunderbird,1/2 Day AM,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
128,daveys-locker,2019-04-20,Freelance,1/2 Day Twilight,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,daveys-locker,2019-04-20,Freelance,3/4 Day,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,110,0,0,0,0,0,0,0,0,15,0,0,0,0,45,0,0,0,0,0
130,daveys-locker,2019-04-20,Thunderbird,1/2 Day AM,21,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
131,daveys-locker,2019-04-20,Thunderbird,1/2 Day PM,41,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,daveys-locker,2019-04-20,Western Pride,1/2 Day AM,77,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,110,0,85,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0
133,daveys-locker,2019-04-21,Freelance,1/2 Day Twilight,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,daveys-locker,2019-04-21,Freelance,3/4 Day,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
135,daveys-locker,2019-04-21,Western Pride,1/2 Day AM,52,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,110,0,100,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0
136,daveys-locker,2019-04-22,Freelance,3/4 Day,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,121,0,3,0,0,0,0,0,0,37,0,0,0,0,96,0,0,0,0,0
137,daveys-locker,2019-04-22,Western Pride,1/2 Day PM,37,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,30,0,121,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
138,daveys-locker,2019-04-23,Freelance,3/4 Day,46,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,67,0,0,0,0,0
139,daveys-locker,2019-04-24,Freelance,3/4 Day,47,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,13,0,0,0,0,37,0,0,0,0,0
140,daveys-locker,2019-04-24,Thunderbird,Overnight,12,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,3
141,daveys-locker,2019-04-25,Freelance,3/4 Day,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,15,0,0,0,0,181,0,0,0,0,0
142,daveys-locker,2019-04-25,Western Pride,1/2 Day PM,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
143,daveys-locker,2019-04-26,Freelance,3/4 Day,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0
144,daveys-locker,2019-04-26,Thunderbird,Overnight,22,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
145,daveys-locker,2019-04-26,Western Pride,1/2 Day PM,30,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0
146,daveys-locker,2019-04-27,Bongos,Full Day,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
147,daveys-locker,2019-04-27,Freelance,3/4 Day,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,320,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
148,daveys-locker,2019-04-27,Thunderbird,Overnight,37,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62
149,daveys-locker,2019-04-28,Freelance,1/2 Day Twilight,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,daveys-locker,2019-04-28,Freelance,3/4 Day,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,210,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
151,daveys-locker,2019-04-28,Thunderbird,Overnight,28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
152,daveys-locker,2019-04-29,Freelance,3/4 Day,30,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,67,0,0,0,0,0
153,daveys-locker,2019-04-29,Thunderbird,Overnight,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,5
154,daveys-locker,2019-04-29,Western Pride,1/2 Day PM,15,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
155,daveys-locker,2019-04-30,Freelance,3/4 Day,24,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,152,0,0,0,0,9
156,daveys-locker,2019-04-30,Thunderbird,Overnight,29,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,4
157,daveys-locker,2019-05-01,Freelance,3/4 Day,48,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,18,0,0,0,0,41,0,0,0,0,6
158,daveys-locker,2019-05-01,Thunderbird,Overnight,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,93
159,daveys-locker,2019-05-02,Freelance,3/4 Day,72,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,0,0,0,0,175,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,daveys-locker,2019-05-02,Thunderbird,Overnight,37,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,6
161,daveys-locker,2019-05-02,Western Pride,1/2 Day PM,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
162,daveys-locker,2019-05-03,Bongos,Overnight,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
163,daveys-locker,2019-05-03,Freelance,3/4 Day,22,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
164,daveys-locker,2019-05-03,Thunderbird,Overnight,38,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
165,daveys-locker,2019-05-03,Western Pride,3/4 Day,20,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,1
166,daveys-locker,2019-05-04,Freelance,1/2 Day Twilight,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,daveys-locker,2019-05-04,Freelance,3/4 Day,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,160,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0
168,daveys-locker,2019-05-04,Thunderbird,Overnight,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
169,daveys-locker,2019-05-05,Freelance,1/2 Day Twilight,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,daveys-locker,2019-05-05,Freelance,3/4 Day,50,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
171,daveys-locker,2019-05-05,Thunderbird,Overnight,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
172,daveys-locker,2019-05-05,Western Pride,1/2 Day AM,76,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,15,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,daveys-locker,2019-05-07,Bongos,3/4 Day,6,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0
174,daveys-locker,2019-05-07,Thunderbird,Overnight,30,0,10,0,0,0,0,0,0,0,0,0,33,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
175,daveys-locker,2019-05-08,Freelance,3/4 Day,26,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,10,0,0,0,0,25,0,0,0,0,4
176,daveys-locker,2019-05-08,Thunderbird,Overnight,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,2
177,daveys-locker,2019-05-09,Freelance,3/4 Day,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1
178,daveys-locker,2019-05-09,Thunderbird,Overnight,20,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0
